Pozo,Fecha,Nivel
SNGM-PTA-0008,28-04-2013,992.17
SNGM-PTA-0008,04-06-2013,992.17
SNGM-PTA-0008,10-07-2013,992.06
SNGM-PTA-0008,11-11-2013,992.01
SNGM-PTA-0008,14-01-2014,992.06
SNGM-PTA-0008,19-03-2014,991.96
SNGM-PTA-0008,30-07-2014,991.9
SNGM-PTA-0008,26-11-2014,991.86
SNGM-PTA-0008,11-03-2015,991.81
SNGM-PTA-0008,02-07-2015,991.76
SNGM-PTA-0008,06-11-2015,991.73
SNGM-PTA-0008,11-03-2016,991.68
SNGM-PTA-0008,21-07-2016,991.63
SNGM-PTA-0008,17-11-2016,991.56
SNGM-PTA-0008,27-04-2017,991.51
SNGM-PTA-0008,23-10-2017,991.44
SNGM-PTA-0008,12-04-2018,991.38
SNGM-PTA-0008,09-10-2018,991.29
SNGM-PTA-0009,01-11-1993,972.96
SNGM-PTA-0009,17-03-1998,970.82
SNGM-PTA-0009,28-04-1998,969.55
SNGM-PTA-0009,02-06-1998,969.55
SNGM-PTA-0009,01-07-1998,969.56
SNGM-PTA-0009,29-08-1998,969.61
SNGM-PTA-0009,01-10-1998,969.61
SNGM-PTA-0009,24-11-1998,969.51
SNGM-PTA-0009,02-02-1999,969.82
SNGM-PTA-0009,09-04-1999,970.03
SNGM-PTA-0009,17-06-1999,970.03
SNGM-PTA-0009,12-08-1999,970.35
SNGM-PTA-0009,28-10-1999,970.43
SNGM-PTA-0009,16-12-1999,970.66
SNGM-PTA-0009,17-02-2000,970.73
SNGM-PTA-0009,20-04-2000,971.06
SNGM-PTA-0009,08-06-2000,971.21
SNGM-PTA-0009,08-08-2000,971.44
SNGM-PTA-0009,20-10-2000,971.63
SNGM-PTA-0009,06-12-2000,971.79
SNGM-PTA-0009,07-02-2001,971.81
SNGM-PTA-0009,20-04-2001,971.85
SNGM-PTA-0009,07-06-2001,972.1
SNGM-PTA-0009,09-08-2001,971.98
SNGM-PTA-0009,04-10-2001,972.28
SNGM-PTA-0009,06-12-2001,972.52
SNGM-PTA-0009,13-02-2002,972.61
SNGM-PTA-0009,18-04-2002,972.68
SNGM-PTA-0009,05-06-2002,973.7
SNGM-PTA-0009,08-08-2002,972.81
SNGM-PTA-0009,10-10-2002,972.89
SNGM-PTA-0009,04-12-2002,973
SNGM-PTA-0009,19-02-2003,973
SNGM-PTA-0009,29-04-2003,973.05
SNGM-PTA-0009,12-06-2003,973.08
SNGM-PTA-0009,07-08-2003,973.15
SNGM-PTA-0009,16-10-2003,973.08
SNGM-PTA-0009,11-12-2003,972.97
SNGM-PTA-0009,18-02-2004,972.95
SNGM-PTA-0009,22-04-2004,972.97
SNGM-PTA-0009,03-06-2004,973
SNGM-PTA-0009,05-08-2004,973.03
SNGM-PTA-0009,28-10-2004,972.97
SNGM-PTA-0009,16-12-2004,972.91
SNGM-PTA-0009,13-10-2005,973.34
SNGM-PTA-0009,23-03-2006,973.1
SNGM-PTA-0009,07-04-2006,973.04
SNGM-PTA-0009,06-07-2006,973.16
SNGM-PTA-0009,15-08-2006,973.16
SNGM-PTA-0009,25-10-2006,973.14
SNGM-PTA-0009,12-12-2006,973.09
SNGM-PTA-0009,17-02-2007,973.05
SNGM-PTA-0009,18-04-2007,972.89
SNGM-PTA-0009,28-04-2008,972.83
SNGM-PTA-0009,11-06-2008,972.8
SNGM-PTA-0009,21-10-2008,972.81
SNGM-PTA-0009,11-12-2008,972.8
SNGM-PTA-0009,10-02-2009,972.65
SNGM-PTA-0009,22-04-2009,972.52
SNGM-PTA-0009,24-06-2009,972.53
SNGM-PTA-0009,19-08-2009,972.5
SNGM-PTA-0009,03-03-2010,972.28
SNGM-PTA-0009,30-06-2010,972.22
SNGM-PTA-0009,03-11-2010,972.18
SNGM-PTA-0009,02-03-2011,972.06
SNGM-PTA-0009,07-07-2011,972.08
SNGM-PTA-0009,03-11-2011,972
SNGM-PTA-0009,07-03-2012,972.93
SNGM-PTA-0009,06-07-2012,971.98
SNGM-PTA-0009,06-07-2012,971.98
SNGM-PTA-0009,07-10-2012,972.02
SNGM-PTA-0009,07-11-2012,972.02
SNGM-PTA-0009,29-01-2013,972.02
SNGM-PTA-0009,24-04-2013,971.92
SNGM-PTA-0009,27-04-2013,971.98
SNGM-PTA-0009,09-07-2013,971.85
SNGM-PTA-0009,14-11-2013,971.81
SNGM-PTA-0009,15-01-2014,947.83
SNGM-PTA-0009,18-03-2014,971.72
SNGM-PTA-0009,08-07-2014,971.62
SNGM-PTA-0009,11-11-2014,971.56
SNGM-PTA-0009,10-03-2015,971.47
SNGM-PTA-0009,01-07-2015,972.43
SNGM-PTA-0009,06-11-2015,970.99
SNGM-PTA-0009,29-03-2016,971.22
SNGM-PTA-0009,21-07-2016,971.25
SNGM-PTA-0009,15-11-2016,971.24
SNGM-PTA-0009,11-04-2017,971.2
SNGM-PTA-0009,26-10-2017,971.2
SNGM-PTA-0009,13-04-2018,971.11
SNGM-PTA-0009,09-10-2018,971.07
SNGM-PTA-0010,01-11-1993,971.06
SNGM-PTA-0010,16-03-1998,970.93
SNGM-PTA-0010,28-04-1998,970.91
SNGM-PTA-0010,02-06-1998,970.91
SNGM-PTA-0010,01-07-1998,970.92
SNGM-PTA-0010,29-08-1998,970.92
SNGM-PTA-0010,01-10-1998,970.95
SNGM-PTA-0010,24-11-1998,970.94
SNGM-PTA-0010,03-02-1999,970.9
SNGM-PTA-0010,06-04-1999,970.87
SNGM-PTA-0010,14-06-1999,970.86
SNGM-PTA-0010,09-08-1999,970.88
SNGM-PTA-0010,25-10-1999,970.91
SNGM-PTA-0010,14-12-1999,970.89
SNGM-PTA-0010,15-02-2000,970.84
SNGM-PTA-0010,17-04-2000,970.82
SNGM-PTA-0010,07-06-2000,970.82
SNGM-PTA-0010,08-08-2000,970.83
SNGM-PTA-0010,16-10-2000,970.88
SNGM-PTA-0010,04-12-2000,970.88
SNGM-PTA-0010,07-02-2001,970.84
SNGM-PTA-0010,19-04-2001,970.81
SNGM-PTA-0010,04-06-2001,970.8
SNGM-PTA-0010,06-08-2001,970.69
SNGM-PTA-0010,03-10-2001,970.77
SNGM-PTA-0010,05-12-2001,970.81
SNGM-PTA-0010,11-02-2002,970.78
SNGM-PTA-0010,17-04-2002,970.74
SNGM-PTA-0010,04-06-2002,970.75
SNGM-PTA-0010,05-08-2002,970.8
SNGM-PTA-0010,07-10-2002,970.83
SNGM-PTA-0010,02-12-2002,970.82
SNGM-PTA-0010,17-02-2003,970.81
SNGM-PTA-0010,07-04-2003,970.76
SNGM-PTA-0010,09-06-2003,970.74
SNGM-PTA-0010,04-08-2003,970.74
SNGM-PTA-0010,14-10-2003,970.73
SNGM-PTA-0010,10-12-2003,970.74
SNGM-PTA-0010,18-02-2004,970.75
SNGM-PTA-0010,19-04-2004,970.7
SNGM-PTA-0010,03-06-2004,970.7
SNGM-PTA-0010,02-08-2004,970.71
SNGM-PTA-0010,25-10-2004,970.76
SNGM-PTA-0010,13-12-2004,970.74
SNGM-PTA-0010,23-03-2006,971.56
SNGM-PTA-0010,22-06-2006,970.45
SNGM-PTA-0010,25-10-2006,970.32
SNGM-PTA-0010,13-12-2006,970.49
SNGM-PTA-0010,17-02-2007,970.47
SNGM-PTA-0010,18-04-2007,970.43
SNGM-PTA-0010,29-04-2008,970.43
SNGM-PTA-0010,17-06-2008,970.38
SNGM-PTA-0010,28-10-2008,970.44
SNGM-PTA-0010,10-12-2008,970.42
SNGM-PTA-0010,16-02-2009,970.44
SNGM-PTA-0010,21-04-2009,970.39
SNGM-PTA-0010,26-06-2009,970.4
SNGM-PTA-0010,19-08-2009,970.42
SNGM-PTA-0010,04-03-2010,970.34
SNGM-PTA-0010,01-07-2010,970.33
SNGM-PTA-0010,04-11-2010,970.39
SNGM-PTA-0010,03-03-2011,970.31
SNGM-PTA-0010,07-07-2011,970.29
SNGM-PTA-0010,07-11-2011,970.34
SNGM-PTA-0010,08-03-2012,970.27
SNGM-PTA-0010,23-07-2012,970.25
SNGM-PTA-0010,08-10-2012,970.28
SNGM-PTA-0010,08-11-2012,970.32
SNGM-PTA-0010,27-01-2013,970.33
SNGM-PTA-0010,11-03-2013,970.24
SNGM-PTA-0010,23-04-2013,970.27
SNGM-PTA-0010,09-07-2013,970.18
SNGM-PTA-0010,14-11-2013,970.22
SNGM-PTA-0010,14-03-2014,970.15
SNGM-PTA-0010,21-07-2014,970.15
SNGM-PTA-0010,12-11-2014,970.21
SNGM-PTA-0010,11-03-2015,970.2
SNGM-PTA-0010,06-07-2015,970.17
SNGM-PTA-0010,01-12-2015,970.16
SNGM-PTA-0010,09-03-2016,970.11
SNGM-PTA-0010,19-07-2016,970.14
SNGM-PTA-0010,18-11-2016,970.16
SNGM-PTA-0010,04-04-2017,970.1
SNGM-PTA-0010,24-10-2017,970.16
SNGM-PTA-0010,16-04-2018,970.09
SNGM-PTA-0010,10-10-2018,970.13
SNGM-PTA-0011,01-11-1993,977.01
SNGM-PTA-0011,16-03-1998,975.89
SNGM-PTA-0011,28-04-1998,975.79
SNGM-PTA-0011,02-06-1998,975.74
SNGM-PTA-0011,01-07-1998,975.73
SNGM-PTA-0011,29-08-1998,975.69
SNGM-PTA-0011,01-10-1998,975.66
SNGM-PTA-0011,25-11-1998,975.59
SNGM-PTA-0011,02-02-1999,975.59
SNGM-PTA-0011,06-04-1999,975.77
SNGM-PTA-0011,16-06-1999,975.74
SNGM-PTA-0011,11-08-1999,974.62
SNGM-PTA-0011,27-10-1999,975.79
SNGM-PTA-0011,15-12-1999,975.77
SNGM-PTA-0011,16-02-2000,975.88
SNGM-PTA-0011,19-04-2000,975.9
SNGM-PTA-0011,07-06-2000,975.97
SNGM-PTA-0011,08-08-2000,976.03
SNGM-PTA-0011,19-10-2000,976.09
SNGM-PTA-0011,08-12-2000,976.16
SNGM-PTA-0011,07-02-2001,976.17
SNGM-PTA-0011,19-04-2001,976.17
SNGM-PTA-0011,06-06-2001,976.33
SNGM-PTA-0011,08-08-2001,976.26
SNGM-PTA-0011,03-10-2001,976.32
SNGM-PTA-0011,05-12-2001,976.38
SNGM-PTA-0011,11-02-2002,976.44
SNGM-PTA-0011,17-04-2002,976.41
SNGM-PTA-0011,04-06-2002,976.49
SNGM-PTA-0011,07-08-2002,976.48
SNGM-PTA-0011,09-10-2002,976.53
SNGM-PTA-0011,03-12-2002,976.56
SNGM-PTA-0011,18-02-2003,976.55
SNGM-PTA-0011,09-04-2003,976.58
SNGM-PTA-0011,11-06-2003,976.58
SNGM-PTA-0011,06-08-2003,976.61
SNGM-PTA-0011,14-10-2003,976.62
SNGM-PTA-0011,10-12-2003,976.66
SNGM-PTA-0011,18-02-2004,976.65
SNGM-PTA-0011,21-04-2004,976.65
SNGM-PTA-0011,02-06-2004,976.65
SNGM-PTA-0011,04-08-2004,976.63
SNGM-PTA-0011,27-10-2004,976.64
SNGM-PTA-0011,15-12-2004,976.61
SNGM-PTA-0011,12-10-2005,976.47
SNGM-PTA-0011,23-03-2006,976.41
SNGM-PTA-0011,24-04-2006,976.31
SNGM-PTA-0011,06-07-2006,976.29
SNGM-PTA-0011,24-08-2006,976.37
SNGM-PTA-0011,31-10-2006,976.25
SNGM-PTA-0011,13-12-2006,976.24
SNGM-PTA-0011,17-02-2007,976.26
SNGM-PTA-0011,18-04-2007,976.26
SNGM-PTA-0011,29-04-2008,976.08
SNGM-PTA-0011,10-06-2008,976.07
SNGM-PTA-0011,28-10-2008,976.07
SNGM-PTA-0011,10-12-2008,976.06
SNGM-PTA-0011,12-02-2009,976.08
SNGM-PTA-0011,21-04-2009,976.07
SNGM-PTA-0011,24-06-2009,976.02
SNGM-PTA-0011,19-08-2009,976.06
SNGM-PTA-0011,04-03-2010,975.91
SNGM-PTA-0011,18-06-2010,975.92
SNGM-PTA-0011,04-11-2010,975.94
SNGM-PTA-0011,18-03-2011,975.93
SNGM-PTA-0011,07-07-2011,975.84
SNGM-PTA-0011,07-11-2011,975.85
SNGM-PTA-0011,08-03-2012,975.84
SNGM-PTA-0011,23-07-2012,975.85
SNGM-PTA-0011,23-07-2012,975.94
SNGM-PTA-0011,08-10-2012,975.85
SNGM-PTA-0011,08-11-2012,975.85
SNGM-PTA-0011,27-01-2013,976.24
SNGM-PTA-0011,18-03-2013,975.93
SNGM-PTA-0011,25-04-2013,975.88
SNGM-PTA-0011,09-07-2013,975.95
SNGM-PTA-0011,15-11-2013,975.97
SNGM-PTA-0011,14-03-2014,975.97
SNGM-PTA-0011,14-03-2014,975.97
SNGM-PTA-0011,09-07-2014,976.64
SNGM-PTA-0011,19-07-2014,975.55
SNGM-PTA-0011,12-11-2014,975.69
SNGM-PTA-0011,11-03-2015,975.66
SNGM-PTA-0011,07-07-2015,975.7
SNGM-PTA-0011,01-12-2015,975.91
SNGM-PTA-0011,29-03-2016,975.93
SNGM-PTA-0011,18-08-2016,968.99
SNGM-PTA-0011,18-11-2016,975.99
SNGM-PTA-0011,04-04-2017,975.97
SNGM-PTA-0011,24-10-2017,975.92
SNGM-PTA-0011,16-04-2018,975.93
SNGM-PTA-0011,10-10-2018,975.96
SNGM-PTA-0012,01-11-1993,959.03
SNGM-PTA-0012,16-03-1998,959.9
SNGM-PTA-0012,29-04-1998,959.91
SNGM-PTA-0012,03-06-1998,959.84
SNGM-PTA-0012,01-07-1998,959.86
SNGM-PTA-0012,29-08-1998,959.84
SNGM-PTA-0012,01-10-1998,959.86
SNGM-PTA-0012,25-11-1998,959.84
SNGM-PTA-0012,04-02-1999,959.84
SNGM-PTA-0012,07-04-1999,959.82
SNGM-PTA-0012,16-06-1999,959.8
SNGM-PTA-0012,11-08-1999,959.8
SNGM-PTA-0012,27-10-1999,959.79
SNGM-PTA-0012,15-12-1999,959.79
SNGM-PTA-0012,16-02-2000,959.79
SNGM-PTA-0012,19-04-2000,959.77
SNGM-PTA-0012,07-06-2000,959.78
SNGM-PTA-0012,08-08-2000,959.78
SNGM-PTA-0012,18-10-2000,959.76
SNGM-PTA-0012,07-12-2000,959.75
SNGM-PTA-0012,07-02-2001,959.08
SNGM-PTA-0012,19-04-2001,959.73
SNGM-PTA-0012,06-06-2001,959.72
SNGM-PTA-0012,08-08-2001,959.72
SNGM-PTA-0012,03-10-2001,959.71
SNGM-PTA-0012,05-12-2001,959.72
SNGM-PTA-0012,12-02-2002,959.7
SNGM-PTA-0012,17-04-2002,959.7
SNGM-PTA-0012,04-06-2002,959.69
SNGM-PTA-0012,07-08-2002,959.68
SNGM-PTA-0012,09-10-2002,959.68
SNGM-PTA-0012,03-12-2002,959.67
SNGM-PTA-0012,18-02-2003,959.66
SNGM-PTA-0012,09-04-2003,959.66
SNGM-PTA-0012,11-06-2003,959.64
SNGM-PTA-0012,06-08-2003,959.64
SNGM-PTA-0012,14-10-2003,959.64
SNGM-PTA-0012,10-12-2003,959.64
SNGM-PTA-0012,18-02-2004,959.62
SNGM-PTA-0012,21-04-2004,959.61
SNGM-PTA-0012,02-06-2004,959.61
SNGM-PTA-0012,04-08-2004,959.6
SNGM-PTA-0012,27-10-2004,959.59
SNGM-PTA-0012,15-12-2004,959.59
SNGM-PTA-0012,11-10-2005,959.37
SNGM-PTA-0012,30-03-2006,959.32
SNGM-PTA-0012,27-04-2006,959.11
SNGM-PTA-0012,07-06-2006,959.36
SNGM-PTA-0012,23-08-2006,959.35
SNGM-PTA-0012,26-10-2006,959.33
SNGM-PTA-0012,14-12-2006,959.33
SNGM-PTA-0012,07-02-2007,959.27
SNGM-PTA-0012,26-04-2007,959.32
SNGM-PTA-0012,30-04-2008,959.25
SNGM-PTA-0012,17-06-2008,959.25
SNGM-PTA-0012,28-10-2008,959.24
SNGM-PTA-0012,10-12-2008,959.22
SNGM-PTA-0012,17-02-2009,959.26
SNGM-PTA-0012,21-04-2009,959.24
SNGM-PTA-0012,24-06-2009,959.22
SNGM-PTA-0012,19-08-2009,959.23
SNGM-PTA-0012,05-03-2010,959.15
SNGM-PTA-0012,02-07-2010,959.13
SNGM-PTA-0012,05-11-2010,959.11
SNGM-PTA-0012,04-03-2011,959.09
SNGM-PTA-0012,12-07-2011,959
SNGM-PTA-0012,08-11-2011,959.05
SNGM-PTA-0012,09-03-2012,959.03
SNGM-PTA-0012,31-07-2012,959.02
SNGM-PTA-0012,31-07-2012,959.02
SNGM-PTA-0012,09-10-2012,959
SNGM-PTA-0012,09-11-2012,959.03
SNGM-PTA-0012,27-01-2013,959.06
SNGM-PTA-0012,11-03-2013,959
SNGM-PTA-0012,23-04-2013,959.03
SNGM-PTA-0012,18-07-2013,958.95
SNGM-PTA-0012,18-11-2013,958.93
SNGM-PTA-0012,10-01-2014,958.93
SNGM-PTA-0012,13-03-2014,958.89
SNGM-PTA-0012,11-07-2014,958.82
SNGM-PTA-0012,13-11-2014,958.81
SNGM-PTA-0012,12-03-2015,958.78
SNGM-PTA-0012,06-07-2015,958.73
SNGM-PTA-0012,01-12-2015,958.7
SNGM-PTA-0012,09-03-2016,958.22
SNGM-PTA-0012,19-07-2016,959.65
SNGM-PTA-0012,17-11-2016,958.63
SNGM-PTA-0012,04-04-2017,958.56
SNGM-PTA-0012,24-10-2017,958.54
SNGM-PTA-0012,16-04-2018,958.49
SNGM-PTA-0012,30-05-2018,958.49
SNGM-PTA-0012,29-06-2018,958.47
SNGM-PTA-0012,11-07-2018,958.47
SNGM-PTA-0012,24-08-2018,958.46
SNGM-PTA-0012,28-09-2018,958.45
SNGM-PTA-0012,10-10-2018,958.45
SNGM-PTA-0012,19-11-2018,958.45
SNGM-PTA-0012,20-03-2019,958.41
SNGM-PTA-0014,23-08-2012,1007.05
SNGM-PTA-0015,26-07-2012,996.64
SNGM-PTA-0015,19-10-2012,996.76
SNGM-PTA-0016,26-07-2012,1000.85
SNGM-PTA-0016,30-10-2012,1000.77
SNGM-PTA-0018,27-07-2012,973.11
SNGM-PTA-0020,27-07-2012,967.5
SNGM-PTA-0020,22-11-2012,967.49
SNGM-PTA-0021,27-07-2012,972.16
SNGM-PTA-0021,22-11-2012,971.83
SNGM-PTA-0022,06-07-2012,975.1
SNGM-PTA-0023,27-07-2012,965.13
SNGM-PTA-0024,27-07-2012,969.64
SNGM-PTA-0024,22-11-2012,969.31
SNGM-PTA-0024,29-01-2013,968.89
SNGM-PTA-0024,31-05-2013,969.4
SNGM-PTA-0024,15-01-2014,969.16
SNGM-PTA-0024,26-02-2014,969.54
SNGM-PTA-0024,10-07-2014,969.3
SNGM-PTA-0039,26-07-2012,981.68
SNGM-PTA-0039,19-10-2012,981.65
SNGM-PTA-0042,26-07-2012,978.94
SNGM-PTA-0042,21-11-2012,978.82
SNGM-PTA-0042,04-06-2013,978.73
SNGM-PTA-0043,21-11-2012,981.38
SNGM-PTA-0043,30-01-2013,980.74
SNGM-PTA-0043,13-01-2014,980.91
SNGM-PTA-0043,17-07-2014,980.77
SNGM-PTA-0044,26-07-2012,999.52
SNGM-PTA-0044,21-11-2012,999.44
SNGM-PTA-0044,29-01-2013,999.44
SNGM-PTA-0044,04-06-2013,999.36
SNGM-PTA-0044,15-01-2014,999.24
SNGM-PTA-0044,17-07-2014,999.1
SNGM-PTA-0045,20-07-2012,968.64
SNGM-PTA-0045,22-11-2012,968.57
SNGM-PTA-0048,20-07-2012,965.81
SNGM-PTA-0048,22-11-2012,966.18
SNGM-PTA-0048,31-05-2013,965.48
SNGM-PTA-0048,15-01-2014,965.45
SNGM-PTA-0048,11-07-2014,965.67
SNGM-PTA-0049,27-07-2012,963.04
SNGM-PTA-0049,29-01-2013,963.75
SNGM-PTA-0050,20-10-2012,980
SNGM-PTA-0050,29-01-2013,979.66
SNGM-PTA-0050,04-06-2013,980.95
SNGM-PTA-0050,13-01-2014,979.43
SNGM-PTA-0051,13-01-2014,982.51
SNGM-PTA-0063,25-07-2012,962.9
SNGM-PTA-0063,25-10-2012,962.93
SNGM-PTA-0063,24-11-2012,962.89
SNGM-PTA-0063,27-01-2013,962.9
SNGM-PTA-0063,03-06-2013,962.99
SNGM-PTA-0063,13-01-2014,962.83
SNGM-PTA-0063,14-07-2014,962.78
SNGM-PTA-0064,21-07-2012,976.98
SNGM-PTA-0064,26-10-2012,976.98
SNGM-PTA-0064,24-01-2013,977
SNGM-PTA-0064,02-06-2013,976.88
SNGM-PTA-0064,22-11-2013,977.02
SNGM-PTA-0064,11-07-2014,976.62
SNGM-PTA-0065,21-07-2012,969.1
SNGM-PTA-0066,21-07-2012,972.44
SNGM-PTA-0066,31-05-2013,971.36
SNGM-PTA-0068,21-07-2012,966.97
SNGM-PTA-0069,21-07-2012,967.23
SNGM-PTA-0069,26-01-2013,966.4
SNGM-PTA-0071,26-08-2012,1229.18
SNGM-PTA-0071,22-01-2013,1229.07
SNGM-PTA-0072,28-05-2013,1231.24
SNGM-PTA-0073,18-07-2012,1256.35
SNGM-PTA-0073,23-01-2013,1256.35
SNGM-PTA-0073,30-05-2013,1256.17
SNGM-PTA-0073,06-06-2013,1256.17
SNGM-PTA-0073,20-02-2014,1255.71
SNGM-PTA-0073,13-07-2014,1256.28
SNGM-PTA-0074,18-07-2012,1247.63
SNGM-PTA-0074,28-08-2012,1247.21
SNGM-PTA-0074,22-01-2013,1249.88
SNGM-PTA-0075,18-07-2012,1237.55
SNGM-PTA-0080,30-08-2012,1386.39
SNGM-PTA-0080,23-10-2012,1385.48
SNGM-PTA-0081,30-08-2012,1348.89
SNGM-PTA-0081,23-10-2012,1348.9
SNGM-PTA-0081,24-01-2013,1348.9
SNGM-PTA-0081,31-05-2013,1348.93
SNGM-PTA-0081,26-02-2014,1348.9
SNGM-PTA-0081,10-07-2014,1348.85
SNGM-PTA-0082,01-03-1989,1086.52
SNGM-PTA-0082,01-07-1989,1086.55
SNGM-PTA-0082,01-08-1989,1086.55
SNGM-PTA-0082,01-10-1989,1086.55
SNGM-PTA-0082,01-03-1990,1086.84
SNGM-PTA-0082,01-05-1990,1086.85
SNGM-PTA-0082,01-08-1990,1086.9
SNGM-PTA-0082,01-11-1990,1086.87
SNGM-PTA-0082,01-01-1991,1086.89
SNGM-PTA-0082,01-02-1991,1095.92
SNGM-PTA-0082,01-03-1991,1086.92
SNGM-PTA-0082,01-04-1991,1086.93
SNGM-PTA-0082,01-05-1991,1086.9
SNGM-PTA-0082,01-07-1991,1086.8
SNGM-PTA-0082,01-08-1991,1086.82
SNGM-PTA-0082,01-09-1991,1086.79
SNGM-PTA-0082,01-10-1991,1086.8
SNGM-PTA-0082,01-11-1991,1086.8
SNGM-PTA-0082,01-12-1991,1086.79
SNGM-PTA-0082,01-01-1992,1086.77
SNGM-PTA-0082,01-02-1992,1086.92
SNGM-PTA-0082,07-02-1992,1086.92
SNGM-PTA-0082,20-03-1992,1086.93
SNGM-PTA-0082,07-04-1992,1086.93
SNGM-PTA-0082,01-07-1992,1086.92
SNGM-PTA-0082,18-08-1992,1086.6
SNGM-PTA-0082,29-09-1992,1086.58
SNGM-PTA-0082,27-11-1992,1086.52
SNGM-PTA-0082,21-12-1992,1086.55
SNGM-PTA-0082,27-01-1993,1086.5
SNGM-PTA-0082,15-02-1993,1086.55
SNGM-PTA-0082,22-03-1993,1086.57
SNGM-PTA-0082,20-04-1993,1086.56
SNGM-PTA-0082,13-05-1993,1086.61
SNGM-PTA-0082,17-06-1993,1086.6
SNGM-PTA-0082,28-07-1993,1086.65
SNGM-PTA-0082,19-08-1993,1086.68
SNGM-PTA-0082,17-09-1993,1086.72
SNGM-PTA-0082,19-10-1993,1086.7
SNGM-PTA-0082,27-01-1994,1086.61
SNGM-PTA-0082,02-02-1994,1086.58
SNGM-PTA-0082,01-03-1994,1086.6
SNGM-PTA-0082,30-03-1994,1086.68
SNGM-PTA-0082,20-04-1994,1086.55
SNGM-PTA-0082,26-05-1994,1086.51
SNGM-PTA-0082,13-06-1994,1086.48
SNGM-PTA-0082,13-07-1994,1086.46
SNGM-PTA-0082,25-08-1994,1086.46
SNGM-PTA-0082,29-09-1994,1086.5
SNGM-PTA-0082,21-10-1994,1086.5
SNGM-PTA-0082,24-11-1994,1086.51
SNGM-PTA-0082,20-12-1994,1086.5
SNGM-PTA-0082,14-01-1995,1086.49
SNGM-PTA-0082,23-02-1995,1086.39
SNGM-PTA-0082,09-03-1995,1086.49
SNGM-PTA-0082,22-04-1995,1086.45
SNGM-PTA-0082,18-05-1995,1086.45
SNGM-PTA-0082,16-06-1995,1086.47
SNGM-PTA-0082,05-07-1995,1086.47
SNGM-PTA-0082,09-08-1995,1086.39
SNGM-PTA-0082,08-09-1995,1086.43
SNGM-PTA-0082,06-10-1995,1086.36
SNGM-PTA-0082,09-11-1995,1086.38
SNGM-PTA-0082,14-12-1995,1086.38
SNGM-PTA-0082,18-01-1996,1086.42
SNGM-PTA-0082,25-02-1996,1086.39
SNGM-PTA-0082,29-03-1996,1086.46
SNGM-PTA-0082,26-04-1996,1086.46
SNGM-PTA-0082,30-05-1996,1086.45
SNGM-PTA-0082,26-06-1996,1086.46
SNGM-PTA-0082,25-07-1996,1086.42
SNGM-PTA-0082,22-08-1996,1086.45
SNGM-PTA-0082,26-09-1996,1086.48
SNGM-PTA-0082,31-10-1996,1086.52
SNGM-PTA-0082,22-11-1996,1086.43
SNGM-PTA-0082,14-12-1996,1086.46
SNGM-PTA-0082,27-02-1997,1086.49
SNGM-PTA-0082,27-03-1997,1086.51
SNGM-PTA-0082,25-04-1997,1086.5
SNGM-PTA-0082,28-05-1997,1086.52
SNGM-PTA-0082,26-06-1997,1086.52
SNGM-PTA-0082,10-07-1997,1086.52
SNGM-PTA-0082,16-09-1997,1086.5
SNGM-PTA-0082,29-10-1997,1086.51
SNGM-PTA-0082,20-11-1997,1086.52
SNGM-PTA-0082,09-12-1997,1086.48
SNGM-PTA-0082,29-01-1998,1086.49
SNGM-PTA-0082,26-03-1998,1086.42
SNGM-PTA-0082,23-04-1998,1086.4
SNGM-PTA-0082,27-05-1998,1086.4
SNGM-PTA-0082,24-06-1998,1086.41
SNGM-PTA-0082,16-07-1998,1086.42
SNGM-PTA-0082,20-08-1998,1086.43
SNGM-PTA-0082,04-09-1998,1086.42
SNGM-PTA-0082,26-10-1998,1086.38
SNGM-PTA-0082,12-11-1998,1086.39
SNGM-PTA-0082,05-02-1999,1086.37
SNGM-PTA-0082,08-04-1999,1086.25
SNGM-PTA-0082,17-06-1999,1086.22
SNGM-PTA-0082,12-08-1999,1086.22
SNGM-PTA-0082,28-10-1999,1086.22
SNGM-PTA-0082,16-12-1999,1086.23
SNGM-PTA-0082,17-02-2000,1086.22
SNGM-PTA-0082,08-06-2000,1086.01
SNGM-PTA-0082,09-08-2000,1086
SNGM-PTA-0082,18-10-2000,1086.05
SNGM-PTA-0082,06-12-2000,1086
SNGM-PTA-0082,08-02-2001,1086.17
SNGM-PTA-0082,20-04-2001,1086.19
SNGM-PTA-0082,07-06-2001,1086.19
SNGM-PTA-0082,09-08-2001,1085.87
SNGM-PTA-0082,06-12-2001,1085.92
SNGM-PTA-0082,14-02-2002,1085.91
SNGM-PTA-0082,18-04-2002,1085.92
SNGM-PTA-0082,05-06-2002,1085.77
SNGM-PTA-0082,08-08-2002,1085.77
SNGM-PTA-0082,10-10-2002,1085.84
SNGM-PTA-0082,05-12-2002,1085.85
SNGM-PTA-0082,20-02-2003,1085.12
SNGM-PTA-0082,29-04-2003,1085.81
SNGM-PTA-0082,12-06-2003,1085.79
SNGM-PTA-0082,07-08-2003,1085.79
SNGM-PTA-0082,16-10-2003,1085.82
SNGM-PTA-0082,11-12-2003,1085.84
SNGM-PTA-0082,18-02-2004,1085.85
SNGM-PTA-0082,22-04-2004,1085.32
SNGM-PTA-0082,03-06-2004,1085.8
SNGM-PTA-0082,05-08-2004,1085.83
SNGM-PTA-0082,28-10-2004,1085.71
